age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
31,management,single,secondary,no,1596.0,no,no,telephone,20,nov,60,1,-1,0,unknown,no
33,management,single,tertiary,no,909.0,yes,no,cellular,2,feb,194,1,-1,0,unknown,no
39,management,single,primary,yes,-441.0,yes,no,unknown,5,jun,181,2,-1,0,unknown,no
29,management,single,tertiary,no,3727.5,no,no,telephone,24,jul,48,6,-1,0,unknown,no
29,management,single,secondary,no,313.5,no,no,cellular,5,feb,605,2,-1,0,unknown,no
33,management,single,tertiary,no,106.5,no,no,cellular,16,nov,136,1,287,1,failure,no
27,management,single,secondary,no,726.0,yes,no,cellular,15,apr,309,2,-1,0,unknown,no
33,management,single,tertiary,no,0.0,no,no,cellular,29,aug,60,2,-1,0,unknown,no
31,management,single,secondary,no,1833.0,yes,no,cellular,20,apr,186,3,-1,0,unknown,no
27,management,single,secondary,no,0.0,yes,no,cellular,17,jul,444,6,-1,0,unknown,no
33,management,single,tertiary,no,553.5,no,no,cellular,25,aug,143,10,-1,0,unknown,no
30,management,single,secondary,no,2265.0,yes,no,cellular,18,nov,191,1,-1,0,unknown,no
26,management,single,secondary,no,1116.0,no,no,cellular,15,apr,609,1,-1,0,unknown,no
35,management,single,secondary,no,0.0,no,no,cellular,30,jul,186,6,-1,0,unknown,no
39,management,single,secondary,no,3966.0,no,no,cellular,19,aug,192,7,-1,0,unknown,no
34,management,single,unknown,no,6079.5,yes,no,unknown,23,may,123,2,-1,0,unknown,no
30,management,single,primary,no,4096.5,yes,no,cellular,14,apr,314,1,-1,0,unknown,no
25,management,single,secondary,no,114.0,no,yes,cellular,28,jul,50,4,-1,0,unknown,no
36,management,single,primary,no,1018.5,yes,yes,cellular,13,may,115,1,-1,0,unknown,no
28,management,single,secondary,no,1422.0,yes,no,unknown,9,may,455,1,-1,0,unknown,no
23,management,single,secondary,no,0.0,yes,no,cellular,8,may,6,5,350,2,failure,no
35,management,single,secondary,no,547.5,yes,no,unknown,8,may,256,2,-1,0,unknown,no
31,management,single,primary,no,-681.0,yes,yes,unknown,28,may,861,2,-1,0,unknown,no
26,management,single,secondary,no,-721.5,yes,yes,cellular,6,may,595,5,-1,0,unknown,no
32,management,single,secondary,no,334.5,yes,yes,unknown,27,may,236,4,-1,0,unknown,no
35,management,single,tertiary,no,2061.0,yes,no,cellular,15,may,319,1,-1,0,unknown,no
29,management,single,secondary,no,439.5,yes,no,unknown,28,may,188,2,-1,0,unknown,no
34,management,single,secondary,no,844.5,yes,yes,cellular,29,aug,32,15,-1,0,unknown,no
39,management,single,secondary,no,1.5,no,yes,cellular,7,jul,281,1,-1,0,unknown,no
32,management,single,secondary,no,0.0,no,yes,cellular,11,jul,333,2,-1,0,unknown,no
34,management,single,tertiary,no,43.5,yes,no,cellular,13,may,248,2,-1,0,unknown,no
34,management,single,tertiary,no,-438.0,yes,no,cellular,19,aug,181,6,-1,0,unknown,no
26,management,single,secondary,no,594.0,yes,no,unknown,28,may,302,1,-1,0,unknown,no
34,management,single,tertiary,no,624.0,no,no,cellular,14,aug,1217,4,-1,0,unknown,no
34,management,single,tertiary,no,11403.0,no,no,cellular,20,nov,222,1,-1,0,unknown,no
34,management,single,secondary,no,444.0,no,no,cellular,20,nov,68,1,136,4,failure,no
31,management,single,secondary,no,-490.5,yes,no,unknown,28,may,408,1,-1,0,unknown,no
32,management,single,secondary,no,301.5,yes,no,unknown,18,jun,110,2,-1,0,unknown,no
36,management,single,tertiary,no,-949.5,yes,no,cellular,17,jul,106,1,-1,0,unknown,no
34,management,single,secondary,no,726.0,no,no,unknown,9,may,84,4,-1,0,unknown,no
33,management,single,secondary,no,10.5,yes,no,unknown,20,may,217,1,-1,0,unknown,no
35,management,single,tertiary,no,1125.0,yes,no,cellular,18,aug,233,12,-1,0,unknown,no
31,management,single,primary,no,0.0,yes,yes,unknown,12,may,59,4,-1,0,unknown,no
26,management,single,secondary,no,4870.5,no,no,telephone,6,feb,341,3,-1,0,unknown,no
28,management,single,tertiary,no,955.5,yes,no,cellular,4,feb,324,1,-1,0,unknown,no
38,management,single,tertiary,no,3126.0,yes,no,cellular,16,apr,71,2,330,2,failure,no
28,management,single,secondary,no,2601.0,yes,no,unknown,3,jun,161,3,-1,0,unknown,no
31,management,single,secondary,no,553.5,yes,yes,unknown,14,may,89,2,-1,0,unknown,no
32,management,single,tertiary,no,1383.0,no,no,cellular,18,oct,338,2,-1,0,unknown,no
35,management,single,unknown,no,1692.0,yes,no,unknown,4,jun,457,1,-1,0,unknown,no
37,management,single,tertiary,no,532.5,no,no,cellular,4,aug,340,1,-1,0,unknown,no
37,management,single,primary,no,0.0,no,no,unknown,7,may,112,4,-1,0,unknown,no
30,management,single,secondary,no,279.0,yes,no,cellular,20,nov,235,3,-1,0,unknown,no
27,management,single,secondary,no,130.5,no,no,telephone,10,jul,245,1,-1,0,unknown,no
34,management,single,tertiary,no,4006.5,no,no,cellular,19,aug,119,9,-1,0,unknown,no
26,management,single,secondary,no,367.5,yes,no,unknown,28,may,146,2,-1,0,unknown,no
29,management,single,secondary,no,741.0,yes,no,unknown,26,may,341,2,-1,0,unknown,no
34,management,single,tertiary,no,3832.5,yes,no,cellular,26,may,129,2,-1,0,unknown,no
35,management,single,tertiary,no,1693.5,yes,no,cellular,21,nov,64,2,184,2,failure,no
25,management,single,secondary,no,1342.5,yes,no,unknown,3,jun,167,1,-1,0,unknown,no
27,management,single,secondary,no,756.0,yes,no,cellular,18,may,106,5,362,8,other,no
29,management,single,tertiary,no,2349.0,yes,no,unknown,4,jun,233,1,-1,0,unknown,no
39,management,single,tertiary,no,0.0,no,no,unknown,27,may,205,8,-1,0,unknown,no
31,management,single,primary,no,294.0,no,no,cellular,7,aug,248,1,-1,0,unknown,no
36,management,single,secondary,no,307.5,yes,no,telephone,18,nov,176,4,-1,0,unknown,no
37,management,single,tertiary,no,-97.5,no,no,cellular,21,jul,226,1,-1,0,unknown,no
34,management,single,secondary,no,390.0,yes,no,cellular,17,apr,20,2,238,2,failure,no
39,management,single,secondary,no,7083.0,yes,no,unknown,17,jun,483,1,-1,0,unknown,no
31,management,single,secondary,no,243.0,yes,no,unknown,28,may,247,1,-1,0,unknown,no
33,management,single,tertiary,no,9207.0,yes,no,unknown,20,may,369,1,-1,0,unknown,no
39,management,single,secondary,no,124.5,yes,no,cellular,30,jul,69,6,-1,0,unknown,no
31,management,single,secondary,no,645.0,yes,no,cellular,15,apr,103,2,-1,0,unknown,no
26,management,single,secondary,no,415.5,no,no,unknown,14,may,514,2,-1,0,unknown,no
31,management,single,tertiary,no,0.0,yes,yes,cellular,14,may,117,3,352,3,failure,no
35,management,single,secondary,no,730.5,yes,no,unknown,15,may,117,1,-1,0,unknown,no
32,management,single,tertiary,no,20566.5,yes,no,cellular,14,may,638,1,175,3,success,no
37,management,single,tertiary,no,4312.5,no,no,cellular,20,nov,110,2,-1,0,unknown,no
35,management,single,tertiary,no,3459.0,no,no,cellular,18,aug,86,7,-1,0,unknown,no
29,management,single,tertiary,no,0.0,yes,yes,cellular,15,jul,218,1,-1,0,unknown,no
38,management,single,secondary,no,165.0,no,no,cellular,25,may,167,1,-1,0,unknown,no
32,management,single,tertiary,no,589.5,no,no,cellular,28,jan,458,2,-1,0,unknown,no
38,management,single,tertiary,no,1470.0,no,no,unknown,3,jun,662,5,-1,0,unknown,no
27,management,single,tertiary,no,4590.0,no,no,cellular,30,jan,533,1,-1,0,unknown,no
36,management,single,secondary,no,240.0,yes,no,unknown,26,may,142,1,-1,0,unknown,no
37,management,single,secondary,no,763.5,yes,no,cellular,20,apr,172,1,-1,0,unknown,no
26,management,single,primary,no,153.0,yes,no,unknown,16,may,46,1,-1,0,unknown,no
31,management,single,secondary,no,3132.0,no,no,cellular,9,feb,15,14,-1,0,unknown,no
30,management,single,secondary,no,0.0,yes,no,cellular,7,jul,161,2,-1,0,unknown,no
39,management,single,secondary,no,0.0,yes,yes,cellular,30,apr,85,1,-1,0,unknown,no
33,management,single,secondary,no,555.0,yes,no,cellular,8,apr,249,1,-1,0,unknown,no
29,management,single,tertiary,no,3625.5,yes,no,cellular,7,may,126,2,-1,0,unknown,no
39,management,single,primary,no,666.0,yes,no,cellular,8,may,374,2,-1,0,unknown,no
36,management,single,secondary,no,283.5,yes,no,cellular,22,jul,632,1,-1,0,unknown,no
36,management,single,secondary,no,3834.0,yes,no,cellular,13,apr,342,1,-1,0,unknown,no
37,management,single,secondary,no,1924.5,yes,no,unknown,20,may,209,1,-1,0,unknown,no
33,management,single,secondary,no,1158.0,yes,no,cellular,29,jan,323,2,259,3,success,no
29,management,single,secondary,no,219.0,yes,no,unknown,19,may,104,2,-1,0,unknown,no
36,management,single,secondary,no,658.5,yes,no,telephone,6,feb,18,6,-1,0,unknown,no
36,management,single,primary,no,1306.5,yes,yes,telephone,18,nov,2,1,-1,0,unknown,no
32,management,single,tertiary,no,15.0,yes,no,unknown,2,jun,658,2,-1,0,unknown,no
38,management,single,tertiary,no,6439.5,yes,no,cellular,6,may,92,2,250,2,failure,no
26,management,single,secondary,no,49.5,no,no,cellular,23,jul,91,7,-1,0,unknown,no
34,management,single,tertiary,no,267.0,yes,no,cellular,18,nov,85,1,-1,0,unknown,no
24,management,single,primary,no,0.0,no,no,unknown,5,jun,25,26,-1,0,unknown,no
33,management,single,tertiary,no,34.5,no,no,cellular,20,aug,216,3,-1,0,unknown,no
27,management,single,secondary,no,2892.0,no,yes,cellular,15,jul,513,5,-1,0,unknown,no
32,management,single,secondary,no,2445.0,yes,no,cellular,30,jan,122,1,-1,0,unknown,no
36,management,single,secondary,no,2685.0,yes,no,cellular,16,apr,386,2,-1,0,unknown,no
34,management,single,secondary,yes,-1117.5,yes,yes,cellular,11,jul,131,2,-1,0,unknown,no
34,management,single,secondary,no,-84.0,yes,no,unknown,19,may,248,3,-1,0,unknown,no
37,management,single,tertiary,no,334.5,yes,no,unknown,28,may,25,1,-1,0,unknown,no
31,management,single,secondary,no,5046.0,yes,no,cellular,20,nov,290,1,-1,0,unknown,no
31,management,single,tertiary,no,0.0,no,no,cellular,19,aug,155,4,-1,0,unknown,no
34,management,single,tertiary,no,151.5,no,no,cellular,8,aug,472,2,-1,0,unknown,no
32,management,single,secondary,no,1444.5,no,no,cellular,28,aug,15,13,-1,0,unknown,no
31,management,single,tertiary,no,621.0,no,no,cellular,14,aug,169,5,-1,0,unknown,no
29,management,single,secondary,no,2988.0,no,no,cellular,12,apr,119,2,-1,0,unknown,no
32,management,single,secondary,no,898.5,no,no,cellular,19,nov,79,1,-1,0,unknown,no
36,management,single,tertiary,no,856.5,yes,yes,cellular,31,jul,46,3,-1,0,unknown,no
26,management,single,tertiary,no,232.5,yes,no,cellular,27,may,74,4,43,5,other,no
38,management,single,tertiary,no,6468.0,no,no,cellular,15,may,67,4,175,6,failure,no
36,management,single,tertiary,no,402.0,no,no,cellular,29,aug,54,12,-1,0,unknown,no
35,management,single,tertiary,no,547.5,no,no,cellular,21,nov,168,2,-1,0,unknown,no
34,management,single,secondary,no,978.0,yes,yes,cellular,18,jul,50,4,-1,0,unknown,no
33,management,single,secondary,no,396.0,no,no,cellular,28,aug,180,4,-1,0,unknown,no
38,management,single,primary,no,1002.0,no,no,unknown,8,may,238,1,-1,0,unknown,no
33,management,single,secondary,no,1054.5,no,no,cellular,18,nov,160,2,-1,0,unknown,no
33,management,single,tertiary,no,199.5,yes,no,unknown,26,may,308,4,-1,0,unknown,no
30,management,single,tertiary,no,415.5,yes,no,cellular,8,may,166,1,42,1,other,no
34,management,single,secondary,no,298.5,yes,no,unknown,8,may,627,3,-1,0,unknown,no
39,management,single,tertiary,no,655.5,no,no,telephone,27,may,186,2,-1,0,unknown,no
31,management,single,tertiary,no,0.0,yes,no,cellular,4,may,108,2,167,1,failure,no
39,management,single,secondary,no,-466.5,yes,no,cellular,6,may,55,2,345,2,other,no
29,management,single,tertiary,no,11748.0,yes,no,unknown,27,may,304,2,-1,0,unknown,no
24,management,single,secondary,no,258.0,no,no,cellular,3,feb,114,1,-1,0,unknown,no
30,management,single,secondary,no,1696.5,yes,yes,cellular,18,nov,189,1,144,5,failure,no
34,management,single,primary,no,637.5,yes,no,cellular,16,jul,1389,7,-1,0,unknown,no
33,management,single,tertiary,no,0.0,no,no,cellular,27,aug,191,4,-1,0,unknown,no
38,management,single,primary,no,2230.5,no,no,unknown,9,jun,332,2,-1,0,unknown,no
22,management,single,unknown,no,4975.5,no,no,cellular,10,aug,148,1,-1,0,unknown,no
32,management,single,tertiary,no,1092.0,yes,no,unknown,21,may,125,1,-1,0,unknown,no
32,management,single,tertiary,no,0.0,no,no,cellular,28,aug,23,12,-1,0,unknown,no
34,management,single,tertiary,no,0.0,no,no,cellular,29,aug,120,2,-1,0,unknown,no
38,management,single,primary,no,0.0,no,no,cellular,28,jul,33,3,-1,0,unknown,no
33,management,single,tertiary,no,1792.5,yes,no,telephone,13,may,355,4,-1,0,unknown,no
27,management,single,primary,no,5932.5,yes,no,unknown,28,may,205,3,-1,0,unknown,no
36,management,single,tertiary,no,0.0,yes,no,cellular,8,may,52,1,-1,0,unknown,no
38,management,single,primary,no,5877.0,no,no,cellular,27,aug,101,3,-1,0,unknown,no
31,management,single,secondary,no,382.5,yes,yes,cellular,18,may,295,1,-1,0,unknown,no
33,management,single,secondary,no,202.5,yes,no,cellular,17,apr,114,1,345,2,failure,no
31,management,single,tertiary,no,8536.5,yes,no,cellular,21,nov,37,2,123,1,failure,no
35,management,single,tertiary,no,6522.0,yes,no,cellular,2,apr,1074,3,217,8,failure,no
29,management,single,secondary,no,8644.5,no,yes,cellular,5,jun,271,2,92,2,success,no
39,management,single,tertiary,no,2481.0,no,yes,cellular,21,nov,151,1,-1,0,unknown,no
32,management,single,tertiary,no,423.0,no,no,cellular,22,aug,92,2,-1,0,unknown,no
33,management,single,tertiary,no,811.5,yes,yes,unknown,21,may,572,1,-1,0,unknown,no
32,management,single,secondary,no,-48.0,no,no,cellular,29,jan,320,1,185,5,other,no
34,management,single,tertiary,no,0.0,yes,no,unknown,20,may,150,1,-1,0,unknown,no
35,management,single,primary,no,3060.0,no,no,cellular,21,nov,258,1,157,4,failure,no
31,management,single,tertiary,no,454.5,yes,no,unknown,14,may,143,1,-1,0,unknown,no
34,management,single,secondary,no,-466.5,yes,no,unknown,27,may,305,2,-1,0,unknown,no
34,management,single,primary,no,5802.0,yes,no,cellular,18,may,134,1,350,1,failure,no
34,management,single,secondary,no,390.0,no,no,cellular,28,jan,50,1,-1,0,unknown,no
36,management,single,secondary,no,1566.0,yes,no,cellular,20,aug,15,19,-1,0,unknown,no
32,management,single,tertiary,no,2454.0,yes,no,cellular,18,nov,124,1,-1,0,unknown,no
35,management,single,tertiary,no,0.0,yes,no,cellular,5,may,310,1,-1,0,unknown,no
30,management,single,secondary,no,576.0,no,no,cellular,25,aug,73,3,-1,0,unknown,no
35,management,single,tertiary,no,888.0,no,yes,unknown,14,may,192,1,-1,0,unknown,no
32,management,single,tertiary,no,1906.5,yes,no,unknown,20,may,51,1,-1,0,unknown,no
28,management,single,tertiary,no,1656.0,yes,no,cellular,28,jul,73,7,-1,0,unknown,no
31,management,single,secondary,no,34.5,no,no,cellular,21,nov,116,1,-1,0,unknown,no
28,management,single,secondary,no,1705.5,no,no,cellular,6,feb,129,4,211,3,other,no
38,management,single,secondary,no,-60.0,yes,no,unknown,23,may,227,1,-1,0,unknown,no
34,management,single,secondary,no,-468.0,yes,no,unknown,9,may,232,1,-1,0,unknown,no
31,management,single,secondary,no,5310.0,yes,no,cellular,21,nov,441,1,-1,0,unknown,no
34,management,single,secondary,no,700.5,yes,no,cellular,13,may,195,2,357,2,failure,no
37,management,single,secondary,no,0.0,yes,no,cellular,22,jul,185,1,-1,0,unknown,no
28,management,single,secondary,no,5725.5,yes,no,cellular,4,may,528,3,-1,0,unknown,no
36,management,single,tertiary,no,1663.5,no,no,cellular,13,aug,328,2,-1,0,unknown,no
26,management,single,secondary,no,595.5,no,no,cellular,29,jan,268,1,-1,0,unknown,no
30,management,single,secondary,no,151.5,yes,no,cellular,19,nov,85,2,-1,0,unknown,no
33,management,single,unknown,no,8953.5,no,no,cellular,30,apr,110,1,83,7,failure,no
32,management,single,secondary,no,1554.0,yes,yes,unknown,30,may,62,2,-1,0,unknown,no
24,management,single,secondary,no,129.0,no,no,unknown,2,jun,1075,2,-1,0,unknown,no
26,management,single,tertiary,no,288.0,yes,no,unknown,15,may,477,1,-1,0,unknown,no
38,management,single,secondary,no,3012.0,yes,no,cellular,18,nov,354,1,-1,0,unknown,no
31,management,single,tertiary,no,2233.5,yes,no,cellular,3,feb,678,1,-1,0,unknown,no
29,management,single,secondary,no,85.5,yes,no,telephone,21,jul,342,9,-1,0,unknown,no
27,management,single,tertiary,no,4656.0,yes,no,unknown,28,may,160,2,-1,0,unknown,no
35,management,single,tertiary,no,972.0,no,no,cellular,30,jul,674,2,-1,0,unknown,no
36,management,single,secondary,no,15061.5,yes,no,cellular,20,nov,91,2,184,1,other,no
33,management,single,tertiary,no,1725.0,yes,no,telephone,12,may,109,2,-1,0,unknown,no
30,management,single,tertiary,no,11767.5,yes,no,unknown,3,jun,59,1,-1,0,unknown,no
37,management,single,primary,no,235.5,yes,no,unknown,30,may,833,8,-1,0,unknown,no
34,management,single,secondary,no,642.0,yes,no,cellular,7,apr,221,2,267,3,other,no
39,management,single,tertiary,yes,1.5,yes,yes,unknown,29,may,102,1,-1,0,unknown,no
32,management,single,tertiary,no,4521.0,yes,no,cellular,7,may,291,2,-1,0,unknown,no
36,management,single,tertiary,no,1885.5,no,no,cellular,8,feb,108,9,101,1,other,no
30,management,single,secondary,no,877.5,no,yes,cellular,2,feb,7,6,-1,0,unknown,no
38,management,single,secondary,no,4011.0,yes,no,unknown,19,jun,163,2,-1,0,unknown,no
35,management,single,secondary,no,109.5,yes,no,unknown,28,may,79,2,-1,0,unknown,no
37,management,single,primary,no,0.0,yes,no,unknown,6,may,76,4,-1,0,unknown,no
29,management,single,tertiary,no,859.5,yes,yes,unknown,16,jun,190,4,-1,0,unknown,no
39,management,single,unknown,no,112.5,no,no,unknown,6,jun,26,1,-1,0,unknown,no
36,management,single,tertiary,no,3489.0,yes,no,cellular,20,nov,7,5,-1,0,unknown,no
34,management,single,primary,no,-117.0,yes,no,unknown,9,may,198,1,-1,0,unknown,no
31,management,single,secondary,no,6157.5,no,no,cellular,30,apr,264,1,-1,0,unknown,no
30,management,single,secondary,no,2712.0,yes,no,cellular,18,may,83,2,-1,0,unknown,no
25,management,single,tertiary,no,2403.0,yes,no,cellular,26,may,154,1,-1,0,unknown,no
36,management,single,secondary,no,126.0,yes,no,unknown,20,may,67,1,-1,0,unknown,no
31,management,single,tertiary,no,777.0,yes,no,cellular,18,may,399,1,-1,0,unknown,no
32,management,single,secondary,no,2215.5,yes,no,cellular,18,nov,111,1,-1,0,unknown,no
38,management,single,secondary,no,-595.5,yes,yes,cellular,21,jul,91,9,-1,0,unknown,no
30,management,single,secondary,no,885.0,no,no,cellular,11,aug,443,3,-1,0,unknown,no
38,management,single,tertiary,no,0.0,no,no,cellular,28,aug,77,18,-1,0,unknown,no
34,management,single,secondary,no,8596.5,yes,no,cellular,21,jul,101,3,-1,0,unknown,no
29,management,single,secondary,no,463.5,yes,no,unknown,13,may,214,1,-1,0,unknown,no
34,management,single,tertiary,no,0.0,yes,no,unknown,21,may,759,1,-1,0,unknown,no
39,management,single,secondary,no,0.0,no,no,cellular,21,nov,108,7,-1,0,unknown,no
33,management,single,tertiary,no,841.5,no,no,cellular,7,apr,104,1,-1,0,unknown,no
39,management,single,tertiary,no,4891.5,yes,no,unknown,9,jun,150,17,-1,0,unknown,no
33,management,single,secondary,no,555.0,yes,no,cellular,11,aug,145,4,-1,0,unknown,no
29,management,single,secondary,no,0.0,yes,no,unknown,9,may,121,1,-1,0,unknown,no
34,management,single,tertiary,no,94.5,no,no,cellular,18,nov,83,1,102,2,failure,no
36,management,single,secondary,no,627.0,yes,yes,cellular,13,may,132,2,-1,0,unknown,no
31,management,single,secondary,no,13176.0,yes,no,unknown,21,may,63,2,-1,0,unknown,no
31,management,single,secondary,no,2955.0,no,no,telephone,17,apr,284,3,-1,0,unknown,no
26,management,single,tertiary,no,1765.5,no,no,cellular,19,oct,116,1,-1,0,unknown,no
31,management,single,tertiary,no,789.0,no,no,cellular,26,aug,130,13,-1,0,unknown,no
33,management,single,tertiary,no,0.0,yes,yes,cellular,14,may,83,2,-1,0,unknown,no
32,management,single,secondary,no,547.5,yes,no,cellular,30,jan,210,3,-1,0,unknown,no
37,management,single,secondary,no,2323.5,yes,no,unknown,20,jun,161,7,-1,0,unknown,no
35,management,single,tertiary,no,9.0,yes,no,cellular,18,nov,47,1,-1,0,unknown,no
27,management,single,unknown,no,702.0,no,no,cellular,4,feb,270,2,-1,0,unknown,no
30,management,single,secondary,no,0.0,yes,no,unknown,26,may,30,1,-1,0,unknown,no
36,management,single,secondary,no,708.0,yes,no,unknown,19,jun,1017,1,-1,0,unknown,no
32,management,single,tertiary,yes,6.0,no,no,cellular,29,jan,181,1,-1,0,unknown,no
35,management,single,secondary,no,3376.5,no,no,cellular,19,aug,151,8,-1,0,unknown,no
39,management,single,primary,no,3690.0,no,no,cellular,11,jul,194,3,-1,0,unknown,no
34,management,single,secondary,no,51.0,no,no,cellular,30,jan,379,1,-1,0,unknown,no
36,management,single,secondary,no,1921.5,no,no,telephone,24,jul,119,2,-1,0,unknown,no
25,management,single,primary,no,-433.5,yes,no,telephone,13,may,56,2,-1,0,unknown,no
29,management,single,secondary,no,13.5,no,yes,cellular,8,jul,202,2,-1,0,unknown,no
32,management,single,secondary,no,465.0,yes,no,unknown,6,may,144,1,-1,0,unknown,no
32,management,single,tertiary,no,1461.0,yes,no,unknown,3,jun,228,1,-1,0,unknown,no
37,management,single,secondary,no,513.0,yes,no,cellular,12,may,340,2,175,1,failure,no
29,management,single,secondary,no,0.0,no,no,cellular,6,feb,437,2,-1,0,unknown,no
35,management,single,secondary,no,-732.0,yes,no,unknown,2,jun,97,4,-1,0,unknown,no
26,management,single,secondary,no,987.0,no,yes,telephone,23,jul,34,4,-1,0,unknown,no
27,management,single,tertiary,yes,0.0,no,yes,cellular,8,jul,46,1,-1,0,unknown,no
28,management,single,secondary,no,184.5,yes,no,cellular,6,may,115,1,359,3,failure,no
35,management,single,primary,no,1116.0,yes,no,cellular,7,apr,1096,1,-1,0,unknown,no
31,management,single,tertiary,no,-259.5,yes,no,unknown,6,may,396,2,-1,0,unknown,no
35,management,single,secondary,no,1858.5,yes,no,cellular,5,may,60,2,347,1,failure,no
39,management,single,primary,no,51.0,yes,no,cellular,14,jul,377,3,-1,0,unknown,no
31,management,single,primary,no,438.0,yes,yes,unknown,30,may,30,18,-1,0,unknown,no
29,management,single,secondary,no,-747.0,yes,no,cellular,2,feb,99,3,227,14,failure,no
35,management,single,secondary,no,100.5,no,no,unknown,20,may,60,6,-1,0,unknown,no
37,management,single,tertiary,no,7524.0,no,no,cellular,8,aug,119,1,-1,0,unknown,no
34,management,single,secondary,no,816.0,yes,no,unknown,27,may,257,2,-1,0,unknown,no
37,management,single,secondary,no,2736.0,yes,no,cellular,3,jul,112,2,324,2,other,no
36,management,single,secondary,no,0.0,yes,yes,cellular,15,jul,201,4,-1,0,unknown,no
35,management,single,secondary,no,213.0,yes,no,cellular,20,nov,315,2,196,4,failure,no
30,management,single,secondary,no,202.5,no,no,cellular,14,aug,112,2,-1,0,unknown,no
35,management,single,secondary,no,1.5,yes,no,cellular,28,jul,173,8,-1,0,unknown,no
33,management,single,secondary,no,87.0,no,no,unknown,16,may,144,2,-1,0,unknown,no
35,management,single,secondary,no,0.0,no,no,unknown,9,jun,115,4,-1,0,unknown,no
37,management,single,secondary,no,0.0,yes,yes,cellular,15,jul,101,3,-1,0,unknown,no
35,management,single,secondary,no,1462.5,yes,no,cellular,16,jul,102,1,-1,0,unknown,no
32,management,single,tertiary,no,93.0,yes,no,telephone,13,nov,45,1,-1,0,unknown,no
30,management,single,secondary,no,1387.5,no,no,cellular,20,nov,240,1,-1,0,unknown,no
35,management,single,secondary,no,180.0,yes,no,unknown,28,may,245,2,-1,0,unknown,no
37,management,single,secondary,no,432.0,yes,no,cellular,5,may,159,6,-1,0,unknown,no
28,management,single,secondary,no,238.5,yes,no,telephone,12,may,345,2,-1,0,unknown,no
35,management,single,tertiary,no,456.0,yes,no,cellular,19,nov,274,2,-1,0,unknown,no
30,management,single,secondary,no,1948.5,no,no,cellular,14,aug,515,2,-1,0,unknown,no
36,management,single,secondary,no,805.5,no,yes,cellular,7,jul,206,6,-1,0,unknown,no
28,management,single,secondary,no,1062.0,yes,no,unknown,6,jun,339,5,-1,0,unknown,no
31,management,single,secondary,no,1006.5,yes,no,unknown,7,may,193,3,-1,0,unknown,no
30,management,single,secondary,no,729.0,no,no,cellular,28,jan,335,3,-1,0,unknown,no
31,management,single,secondary,no,-621.0,yes,no,cellular,6,may,1369,3,-1,0,unknown,no
34,management,single,secondary,no,1212.0,yes,yes,cellular,17,jul,20,3,-1,0,unknown,no
31,management,single,secondary,no,594.0,yes,no,unknown,19,may,104,1,-1,0,unknown,no
33,management,single,tertiary,no,465.0,no,no,cellular,29,aug,179,2,-1,0,unknown,no
33,management,single,secondary,no,0.0,yes,yes,cellular,28,jul,83,12,-1,0,unknown,no
35,management,single,secondary,no,1360.5,no,yes,unknown,2,jul,97,4,-1,0,unknown,no
28,management,single,secondary,no,0.0,no,yes,cellular,31,jul,11,21,-1,0,unknown,no
34,management,single,unknown,no,3481.5,no,no,cellular,9,nov,600,2,99,5,failure,no
38,management,single,secondary,no,30.0,no,no,cellular,2,feb,147,1,-1,0,unknown,no
30,management,single,secondary,no,58.5,yes,no,cellular,28,jul,101,3,-1,0,unknown,no
39,management,single,primary,no,498.0,yes,no,unknown,8,may,277,3,-1,0,unknown,no
36,management,single,secondary,no,165.0,yes,no,telephone,4,feb,185,1,-1,0,unknown,no
34,management,single,primary,no,664.5,no,no,cellular,30,jan,10,1,2,1,other,no
39,management,single,secondary,no,31392.0,no,no,cellular,14,may,1166,1,352,1,other,no
32,management,single,secondary,no,480.0,yes,yes,cellular,3,feb,22,4,-1,0,unknown,no
27,management,single,secondary,no,187.5,no,no,cellular,21,jul,104,1,288,8,failure,no
27,management,single,secondary,no,475.5,yes,no,unknown,20,may,16,10,-1,0,unknown,no
31,management,single,primary,no,3553.5,yes,no,cellular,18,may,87,1,-1,0,unknown,no
36,management,single,tertiary,no,187.5,yes,no,unknown,26,may,172,1,-1,0,unknown,no
32,management,single,primary,no,76.5,yes,no,cellular,12,may,324,1,-1,0,unknown,no
37,management,single,secondary,no,391.5,no,no,cellular,29,aug,301,4,-1,0,unknown,no
32,management,single,unknown,no,153.0,yes,no,unknown,21,may,12,11,-1,0,unknown,no
27,management,single,secondary,no,34.5,no,no,cellular,26,feb,590,2,-1,0,unknown,no
37,management,single,tertiary,no,15403.5,yes,no,cellular,18,may,28,2,-1,0,unknown,no
32,management,single,secondary,no,2994.0,yes,no,cellular,18,nov,271,1,-1,0,unknown,no
38,management,single,secondary,no,-523.5,yes,no,cellular,20,apr,111,2,328,5,failure,no
38,management,single,tertiary,no,3744.0,no,no,unknown,17,jun,193,1,-1,0,unknown,no
39,management,single,secondary,no,1755.0,no,no,unknown,6,jun,383,1,-1,0,unknown,no
32,management,single,secondary,no,348.0,no,no,unknown,13,dec,232,1,-1,0,unknown,no
33,management,single,tertiary,no,1300.5,yes,no,cellular,14,apr,247,1,-1,0,unknown,no
31,management,single,secondary,no,-633.0,yes,no,cellular,18,may,64,2,329,15,other,no
